main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author,template_cluster,title_cluster,labeling_cluster_id
All Beauty,AngLink Eyebrow Hair Remover USB Rechargeable Painless Portable Precision Electric Eyebrow Trimmer Removal Razor Tool for Women (Red),5.0,12,"['PRECISION & EASY TO USE - Small size is easy to handle and the blade operates at 1,800rpm for precise, painless facial hair removal. Also works great on your cheeks, lip, chin and nose.'
 'RECHARGEABLE & BUILT-IN LED LIGHT - USB charging, long battery life, it can be used 100 times when the battery is full. And the LED light ensures the most targeted eyebrow shaping and hair removal.'
 'PAINLESS & GENTLE - The eyebrow shaper can immediately wipe away messy eyebrows without using traditional wax and tweezer, giving you a simple and comfortable eyebrow trimming experience.'
 'SAFE & HYGIENIC - The razor blade won’t stick and doesn’t come into directly contact with the skin. The cutting head is detachable and washable. Includes cleaning brush.'
 'SATISFACTION GUARANTEED - One year warranty. If you are not satisfied with the eyebrow epilator, please contact us.']",['eyebrow trimmer'],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71zryZB85tL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/712fCB3qKEL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71MULhvh47L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71eHoWJhCDL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/614uhbr8F6L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71aVLzFdS3L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61TRafHO9fL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71qRAOpjKtL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51lTTNVszBL.jpg',
       'https://m.media-amazon.com/images/I/51xjOU6FKYL.jpg',
       'https://m.media-amazon.com/images/I/51LCnipsTbL.jpg',
       'https://m.media-amazon.com/images/I/51Ym6bIKOEL.jpg',
       'https://m.media-amazon.com/images/I/41Jz+dHcxWL.jpg',
       'https://m.media-amazon.com/images/I/51bH0IffnwL.jpg',
       'https://m.media-amazon.com/images/I/51I1S+iGaJL.jpg',
       'https://m.media-amazon.com/images/I/51Zq8uRouUL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51lTTNVszBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51xjOU6FKYL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51LCnipsTbL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Ym6bIKOEL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41Jz+dHcxWL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51bH0IffnwL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51I1S+iGaJL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Zq8uRouUL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",AngLink,[],"{""Batteries"": ""1 AAA batteries required. (included)"", ""UPC"": ""791107170566"", ""Manufacturer"": ""AngLink""}",B08B5S3DRC,,,,11,13,11
All Beauty,"BIC Hybrid Advance 3 Disposable/System Shaver for Men, 6 Count",3.4,2,"['Triple blade closeness' 'Pivoting head for a comfortable shave'
 'Lubricating strip with aloe & vitamin e for a smooth glide'
 'Each package contains one disposable handle and six cartridges'
 'Refills not sold separately']","['Bic hybrid advance 3 is a disposable razor handle with six cartridges. When you have used all of the cartridges, simply dispose of the handle and purchase a new package. BIC hybrid advance 3 provides triple blade closeness and a pivoting head allows for a comfortable shave. The lubricating strip with aloe & vitamin e provides a smooth glide. Each package contains one handle and six cartridges.']",,"{'hi_res': array(['https://m.media-amazon.com/images/I/6120BRFhjTL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51SrKCGzhgL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51SrKCGzhgL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",BIC,[],"{""Package Dimensions"": ""7.6 x 3.9 x 1.35 inches; 2.08 Ounces"", ""Item model number"": ""SA3MP41"", ""UPC"": ""070330722620"", ""Manufacturer"": ""AmazonUs/BICRB""}",B00UB6SUBO,,,,11,13,11
All Beauty,"Barber Beauty Hair Cleopatra 450 7"" All Purpose Combs (12 Pack) 12 x SB-C450-BLK",4.4,732,[],[],10.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/71-traQ2jUL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51UxRXllLeL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51UxRXllLeL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array(['Design Features of Encore The Barber Fading Comb',
       'Gentlemen Republic Combs are the best ',
       'Styling Gear 130 tapered barber hair combs flexible combs ',
       'Allegro Combs 450 black cutting barber hair styling comb USA',
       'Watch before you buy these loc gel ',
       'Characteristics of Encore The Barber Fading Comb'], dtype=object), 'url': array(['https://www.amazon.com/vdp/02e956f50c5b4d6ea6e5a923fa5ab86e?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/044b7fbd2c2a40f3893a1ad91d0046d1?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/073d5c7115c14535afcd4e6f96801ad8?ref=dp_vse_rvc_2',
       'https://www.amazon.com/vdp/0a6d37c47f334c7eb0daf228803414d7?ref=dp_vse_rvc_3',
       'https://www.amazon.com/vdp/09895f920ca947b49e9ca5888053b392?ref=dp_vse_rvc_4',
       'https://www.amazon.com/vdp/0ff0eda1af1449368531bd121515e92d?ref=dp_vse_rvc_5'],
      dtype=object), 'user_id': array(['', '/shop/bigalsbarberchannel', '', '', '/shop/celestekiana', ''],
      dtype=object)}",Cleopatra,[],"{""Material"": ""Nitrile Butadiene Rubber (NBR)"", ""Brand"": ""Cleopatra"", ""Hair Type"": ""All"", ""Size"": ""12 Count (Pack of 1)"", ""Power Source"": ""Wood_pellet"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.4 x 2.2 x 1.65 inches; 3.84 Ounces"", ""Item model number"": ""C450 Black"", ""UPC"": ""707273652447""}",B076HYJTWK,,,,11,19,11
All Beauty,"Barber Cape and Neck Duster Brush Comb Set, Waterproof Hair Cutting Cape Professional Hairdresser Cape Salon Supplies Tool Set for Hair Treatment/Cutting/Coloring/Perming(55x63Inch)",3.9,22,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/51C0TNg4dHL._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/51O7kzaot1L._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/51TibtbBG-L._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/51ZOouwc+9L._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/61FRECasCdL._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/61VKSU8Xl9L._SL1002_.jpg',
       'https://m.media-amazon.com/images/I/61Q04g+NZeL._SL1002_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41AJ4DE6NKL.jpg',
       'https://m.media-amazon.com/images/I/41ORO4fEfRL.jpg',
       'https://m.media-amazon.com/images/I/41aKHF-2ggL.jpg',
       'https://m.media-amazon.com/images/I/41cR2XBafrL.jpg',
       'https://m.media-amazon.com/images/I/41xBzUyDeoL.jpg',
       'https://m.media-amazon.com/images/I/51t8pQJYqvL.jpg',
       'https://m.media-amazon.com/images/I/517AkPoKMGL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41AJ4DE6NKL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41ORO4fEfRL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41aKHF-2ggL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41cR2XBafrL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41xBzUyDeoL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51t8pQJYqvL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/517AkPoKMGL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",SUMAJU,[],"{""Package Dimensions"": ""10.2 x 7.01 x 1.77 inches; 3.81 Ounces""}",B08GX81JKV,,,,11,19,11
All Beauty,Beard & Hair Roller Black w/Green 540 Stainless Steel Microneedling Derma Roller MOOKARDILANE Face Home Use,5.0,15,"['✅ Unique Design: This microneedling roller features a unique design that helps create a comfortable and effective skin-care experience.'
 '🍋 High-Quality Material: Our microneedling roller is made of premium stainless steel microneedles and designed with an ergonomic handle for a comfortable and safe experience.'
 '🎪 Convenient and Easy to Use: No need to visit a salon, simply use it at home for easy and convenient personal care, saving you time and effort.'
 '🌻 Improved Grooming Experience: Our microneedling roller can provide a satisfying grooming experience with regular use.'
 '✨ Durable Materials: Made of high-quality materials, this microneedling roller is built to last and can be used repeatedly, saving you purchasing costs.']",[],11.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/61maRsLRDmL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71pL4gG6f8L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71aoZhv+fCL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81CZzlabYdL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71513YWUx7L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81dEv9jaugL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/51t4b17m9yL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41fkMS3+zXL.jpg',
       'https://m.media-amazon.com/images/I/51vU9ZYmRrL.jpg',
       'https://m.media-amazon.com/images/I/51OT5mDWj5L.jpg',
       'https://m.media-amazon.com/images/I/51cBAdSeJCL.jpg',
       'https://m.media-amazon.com/images/I/51gSe1RsnUL.jpg',
       'https://m.media-amazon.com/images/I/514qOpSJKXL.jpg',
       'https://m.media-amazon.com/images/I/41FZQdl-KxL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41fkMS3+zXL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51vU9ZYmRrL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51OT5mDWj5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51cBAdSeJCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51gSe1RsnUL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/514qOpSJKXL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41FZQdl-KxL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",MK MOOKARDILANE,[],"{""Package Dimensions"": ""6.5 x 1.93 x 1.5 inches; 2.82 Ounces"", ""Item model number"": ""1"", ""UPC"": ""630148583372"", ""Manufacturer"": ""MK MOOKARDILANE""}",B0C1YNWRDH,,,,11,11,11
All Beauty,"Beard Care Kit, 7PCS All-in-one Natural Material Beard Growth Kit Beard Brush+Beard Oil+Beard Balm+Wood Comb+Beard Catcher Apron+Beard Comb+Storage Bag Great Gift for Men",4.5,11,"[""💕🍏【Men's Beard Growth Set】This beard care kit includes beard oil, beard balm, beard comb, wood comb, beard brush, beard catcher apron and a cloth storage bag are included, meeting your basic need for beard care and grooming.""
 ""💕🍏【Softens Beard and Conditions Skin】With our beard soap, beard shampoo, beard oil and beard balm, you can easily have charming and healthy beard as it's great for cleaning, softening and nourishing your beard.""
 '💕🍏【Superior Material】Our beard comb and shaving brush, made of fine wood and top grade fiber hair, has smooth teeth and soft bristles, great for you to cleaning and styling your beard,keeping your facial hair and skin healthy.'
 '💕🍏【Keep Clean】Shave your beard with the beard catcher apron, there will be no more random hair piles in and around the sink, gives you a satisfying shaving experience.'
 '💕🍏【With a Storage Bag】Equipped with a cloth bag for keeping all these essential grooming care products, waterproof and dustproof, great for your daily use and travel use.']","['Description:'
 ""It won't be easy for you to find better beard care kit out there. Trust me and have a try.""
 'Specification:'
 'Type: Beard Care Brand Name: ALIVER Material: ABS, Wood, Fiber Hair, Stainless Steel, Cloth Quantity: 7Pcs Net Weight: Beard Oil: 30ml Beard Balm: 30g Package Size: Approx. 25 * 15.5 * 4cm Package Weight: Approx. 457g'
 'Package List:'
 '1 * Storage Bag 1 * Beard Brush 1 * Beard Oil 1 * Beard Balm 1 * Wood Comb 1 * Beard Catcher Apron 1 * Beard Comb']",,"{'hi_res': array(['https://m.media-amazon.com/images/I/6122Rz7a-eL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/71-96FF6YQL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61vXrTvkzxL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61xjXW7qYiL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61w4fb-VssL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61KnW0VzDoL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61ohdB4ZUKL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/716ojYYKoiL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61PyN4ppK3L._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51ZiKd8-5EL.jpg',
       'https://m.media-amazon.com/images/I/51RPBSCcYsL.jpg',
       'https://m.media-amazon.com/images/I/41CkBg9w8RL.jpg',
       'https://m.media-amazon.com/images/I/51hFuZnScrL.jpg',
       'https://m.media-amazon.com/images/I/51yd+9B3e2L.jpg',
       'https://m.media-amazon.com/images/I/51eydPmc2nL.jpg',
       'https://m.media-amazon.com/images/I/51LVbzXR1uL.jpg',
       'https://m.media-amazon.com/images/I/51ly3b4G7UL.jpg',
       'https://m.media-amazon.com/images/I/51vjcOuVIvL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51ZiKd8-5EL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51RPBSCcYsL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41CkBg9w8RL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51hFuZnScrL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51yd+9B3e2L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51eydPmc2nL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51LVbzXR1uL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51ly3b4G7UL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51vjcOuVIvL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Anself s,[],"{""Package Dimensions"": ""7.99 x 5.98 x 2.32 inches; 15.8 Ounces"", ""Manufacturer"": ""Anself s""}",B088BW5L11,,,,11,19,11
All Beauty,"Bicrops Professional Haircutting Shears Kit, Stainless Steel Beard Hairdressing Scissors Set, Regular Hair Shear, Thinning Scissor, Leather Case. Home Hair Salon For Men And Women",4.8,13,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/61SNyEiK3kL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71cDl8Ywh3L._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71nzO+gjY5L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71thG7GwUIL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/71RyQbSjHOL._SL1200_.jpg',
       'https://m.media-amazon.com/images/I/51a5nFi6LEL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61aTRPb8bZL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41K7RIZLJfL.jpg',
       'https://m.media-amazon.com/images/I/41O3s8zAVtL.jpg',
       'https://m.media-amazon.com/images/I/410Rd4BEaGL.jpg',
       'https://m.media-amazon.com/images/I/41zlqC7heSL.jpg',
       'https://m.media-amazon.com/images/I/41Ox9n3aWcL.jpg',
       'https://m.media-amazon.com/images/I/41q9Sw+SipL.jpg',
       'https://m.media-amazon.com/images/I/51O7rtJcC0L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41K7RIZLJfL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41O3s8zAVtL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/410Rd4BEaGL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41zlqC7heSL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41Ox9n3aWcL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41q9Sw+SipL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51O7rtJcC0L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Bicrops,[],"{""Material"": ""Stainless Steel, Leather"", ""Brand"": ""Bicrops"", ""Blade Material"": ""Stainless Steel"", ""Style"": ""Classic"", ""Blade Edge"": ""Straight"", ""Package Dimensions"": ""9.61 x 4.53 x 1.34 inches; 12.7 Ounces"", ""UPC"": ""779324784056"", ""Manufacturer"": ""Bicrops""}",B08HL2GW6R,,,,11,19,11
All Beauty,"Bikini Trimmer for women Raymeefa Upgraded Rechargable 3 in 1 Painless Electric Shaver, Hair Removal for face Legs Chin Lips Neck Armpit Bikini-line, Portable, Waterproof",3.8,748,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71VdhYUc7hL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71veOQhzpTL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71yHF1aheKL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71S5+Vc5s7L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71vg8ei33vL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71VAW3QoroL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81snMH52+oL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41+anGFrihL.jpg',
       'https://m.media-amazon.com/images/I/51IFITrhJ8L.jpg',
       'https://m.media-amazon.com/images/I/51eKE032HjL.jpg',
       'https://m.media-amazon.com/images/I/51i4qgUYqZL.jpg',
       'https://m.media-amazon.com/images/I/51nNyxVFrTL.jpg',
       'https://m.media-amazon.com/images/I/51qDS4IG03L.jpg',
       'https://m.media-amazon.com/images/I/51OomBoaehL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41+anGFrihL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51IFITrhJ8L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51eKE032HjL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51i4qgUYqZL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51nNyxVFrTL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51qDS4IG03L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51OomBoaehL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array(['Received defective product 😡',
       ""Women's Bikini Shaver Pretty Body Hair Trimmer"",
       'Best Electric Razors Shavers Body Bikini Trimmer for Women',
       '2023 Upgraded Painless Electric Shaver for Women ',
       'Remington Body and Bikini Kit Trimmer - All One Needs!',
       '2023 Upgraded Wet or Dry Hair Removal for Women'], dtype=object), 'url': array(['https://www.amazon.com/vdp/2bbe6298029e431483ed7b0db1eea75b?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/024d6bfd7cb242ac88618484eb30c923?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/069bb48d0d2340228e760b89aaeb5bb9?ref=dp_vse_rvc_2',
       'https://www.amazon.com/vdp/0620083ae7d549c4bccb9c9dfc7c0398?ref=dp_vse_rvc_3',
       'https://www.amazon.com/vdp/0c087484d6cc47c1ab21b5ac8b6760cb?ref=dp_vse_rvc_4',
       'https://www.amazon.com/vdp/0a284f7a34eb4e55bfaad2bca9a164cf?ref=dp_vse_rvc_5'],
      dtype=object), 'user_id': array(['AHMFCRZXTWTSOLKHQDW5G6O3BK7Q', '', '', '', '/shop/elenasaris', ''],
      dtype=object)}",Raymeefa,[],"{""Brand"": ""Raymeefa"", ""Power Source"": ""Battery Powered"", ""Included Components"": ""Attachment, Charger"", ""Blade Material"": ""Stainless Steel"", ""Head Type"": ""Foil"", ""Package Dimensions"": ""7.6 x 4.7 x 1.3 inches; 7.2 Ounces"", ""Batteries"": ""1 AA batteries required. (included)"", ""UPC"": ""793513145329""}",B085WLL1RS,,,,11,13,11
All Beauty,"Blackhead Vacuum Removal Pore Remover Cleanser, Electric Vacuum Pore Extractor Blackhead Remover USB Rechargeable/Effective 3 suction levels/6 Replaceable Suction Heads/LED Display",2.6,20,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/6144AwpGInL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61G1LjxVOfL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/714hqLE+ocL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71vE+kaLVmL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61iyCd5R9KL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61hf4w1MaJL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41EfytssTHL.jpg',
       'https://m.media-amazon.com/images/I/41b7ysw8XqL.jpg',
       'https://m.media-amazon.com/images/I/51alqrNb0tL.jpg',
       'https://m.media-amazon.com/images/I/41WqPwajmXL.jpg',
       'https://m.media-amazon.com/images/I/41R7rUUrsbL.jpg',
       'https://m.media-amazon.com/images/I/414tQ09pV3L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41EfytssTHL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41b7ysw8XqL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51alqrNb0tL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41WqPwajmXL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41R7rUUrsbL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/414tQ09pV3L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Amz Troncis,[],"{""Product Dimensions"": ""0.73 x 0.19 x 0.16 inches; 7.2 Ounces"", ""Item model number"": ""Blackhead Removal V01"", ""UPC"": ""732376606844""}",B081L6LT5L,,,,11,13,11
All Beauty,"Chicago Comb Model 1 Stainless Steel + Horween Olive Shell Cordovan Sheath, Made in USA, Smooth, Durable, Anti-Static, 5.5 in. (14 cm) Long, Medium Tines, Ultimate Daily Use Comb, Gift Set",4.4,8,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/81+yaZGydjL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91cLAHvoACL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71uTJrr2NKL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/91C-wh29fYL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91JCjPBG6jL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41mYXtL+iIL.jpg',
       'https://m.media-amazon.com/images/I/51IHUMPKNyL.jpg',
       'https://m.media-amazon.com/images/I/51VcBz0gSiL.jpg',
       'https://m.media-amazon.com/images/I/51NimqFehdL.jpg',
       'https://m.media-amazon.com/images/I/51gtTkw03eL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41mYXtL+iIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51IHUMPKNyL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51VcBz0gSiL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51NimqFehdL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51gtTkw03eL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Chicago Comb,[],"{""Package Dimensions"": ""7 x 5 x 0.5 inches; 4 Ounces"", ""UPC"": ""857348006672""}",B07QFZ27N7,,,,11,19,11
