main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author,template_cluster,title_cluster,labeling_cluster_id
All Beauty,Aunt Fannie's Microcosmic® Probiotic Power Cleaning Wipes 35 Count (Mandarin Grove),4.2,35,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71bGeX4gOfL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81UXuNKyanL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81AgG66C28L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81Q8Pba3-LL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81BJfwqXxhL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81KFJP0Fl+L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81On3mHOpYL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41y17Zh5B5L.jpg',
       'https://m.media-amazon.com/images/I/51zy4DL6H0L.jpg',
       'https://m.media-amazon.com/images/I/6154QAXg2ML.jpg',
       'https://m.media-amazon.com/images/I/51a8BoSBXRL.jpg',
       'https://m.media-amazon.com/images/I/51SRAJEbMOL.jpg',
       'https://m.media-amazon.com/images/I/515gXVXoyqL.jpg',
       'https://m.media-amazon.com/images/I/51kRIFzg+nL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41y17Zh5B5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51zy4DL6H0L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/6154QAXg2ML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51a8BoSBXRL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51SRAJEbMOL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/515gXVXoyqL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51kRIFzg+nL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Aunt Fannie's,[],"{""Brand"": ""Aunt Fannie's"", ""Material Feature"": ""Biodegradable Warning"", ""Unit Count"": ""35 Count"", ""Number of Items"": ""35"", ""Age Range (Description)"": ""Adult"", ""Product Dimensions"": ""10.5 x 7.2 x 9.2 inches; 8.78 Ounces"", ""UPC"": ""857261005738""}",B07Z5HTV7J,,,,13,11,11
All Beauty,"BICAMERAL Guasha Massage Stone (3 COUNT) - All Natural Premium Jade Therapy Tool – SPA Facial Treatment – Great for Smoothing Muscles and Tissues – Releases Toxins in Neck, Face, Skin, and Body – PR",3.6,13,[],[],,"{'hi_res': array([None, None,
       'https://m.media-amazon.com/images/I/61xdMuof5BL._SL1200_.jpg',
       None, None, None, None, None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/31RT07lN54L.jpg',
       'https://m.media-amazon.com/images/I/41p8ix9j2rL.jpg',
       'https://m.media-amazon.com/images/I/4194BRN0wML.jpg',
       'https://m.media-amazon.com/images/I/41wNvc8IXvL.jpg',
       'https://m.media-amazon.com/images/I/41LIOOfaAKL.jpg',
       'https://m.media-amazon.com/images/I/41n1IpClNBL.jpg',
       'https://m.media-amazon.com/images/I/41UcxvKYKnL.jpg',
       'https://m.media-amazon.com/images/I/310JhMOWIfL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/31RT07lN54L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41p8ix9j2rL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/4194BRN0wML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41wNvc8IXvL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41LIOOfaAKL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41n1IpClNBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41UcxvKYKnL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/310JhMOWIfL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",BICAMERAL,[],"{""Package Dimensions"": ""6.93 x 4.57 x 1.02 inches; 2.68 Ounces"", ""UPC"": ""689297416994""}",B07R4KT9YP,,,,7,11,11
All Beauty,Baby Safety Cotton Swabs for Infant Baby Kid Ear Nose Clean White Cotton Double Tipped Natural Paper Sticks Spiral Head Multipurpose Cotton Buds Cleaning Sticks (M552),4.6,358,"['【Material】Made Of Quality Organic Cotton Swab, Soft And Absorbent，Good For Personal Care And Cosmetics.'
 '【Widely Used 】Cotton Buds Can Be Applied In Beauty, Applying/Removing/Touching-Up Cosmetics, Pet Care, Baby Care, Arts And Crafts, Dusting Electronics, Household And Collectibles Cleaning And More.'
 '【Beauty Needs】Cotton Swabs Very Good For Lips, Face,Nail Polish And Manicures, Lipstick & Gloss, And Eyeliner.'
 '【Baby Care】Delicate Enough For Sensitive Jobs Like Baby Hygiene & Pet Care. Safely Clean Around Your Newborn’s Belly Button, Toes, And Nose. And Don’t Forget, Pets Need Gentle Care Too.'
 '【Portable Packaging】Package Includes 100 Counts In Total, Enough For You To Use For A Long Time. With A Small, Beautiful Packed Box , You Could Put It In Your Pocket Or Bag And Carry It With You At Any Time.']",[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/51WWqrcjV5L._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61Ea7pkJxvL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61dCeHDbujL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/51HKAiNp0DL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/51G111mz86L._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/51u2a1bWJPL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61OgmAI0+CL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41FhhChDoiL.jpg',
       'https://m.media-amazon.com/images/I/41WT81O4GiL.jpg',
       'https://m.media-amazon.com/images/I/51HA1i7t7tL.jpg',
       'https://m.media-amazon.com/images/I/41SrzRx1MaL.jpg',
       'https://m.media-amazon.com/images/I/31+D8GuPrVL.jpg',
       'https://m.media-amazon.com/images/I/41UISS27eyL.jpg',
       'https://m.media-amazon.com/images/I/51tI2n97TIL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41FhhChDoiL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41WT81O4GiL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51HA1i7t7tL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41SrzRx1MaL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31+D8GuPrVL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41UISS27eyL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51tI2n97TIL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array(['Clean Anything With These Microfiber Towels!',
       'Portable Air Purifier Make You Breathe Cleaner Air',
       'Comparing Our Microfiber Cleaning Cloths To Others'], dtype=object), 'url': array(['https://www.amazon.com/vdp/0cfdd925e234482898f431c1aad10755?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/096dc45128b2492dac2f6f04c3ee1b29?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/07b36937535843109f66652271a11892?ref=dp_vse_rvc_2'],
      dtype=object), 'user_id': array(['', '', ''], dtype=object)}",meilamei,[],"{""Product Dimensions"": ""3.31 x 3.31 x 3.27 inches; 0.63 Ounces""}",B089VSLZPN,,,,13,11,11
All Beauty,"Bare Rush Garshana Gloves 100% Raw Silk Massage Gloves Ideal for Ayurvedic Massage, Dry Skin Brushing, Exfoliation, Cellulite Reduction, Unclogging Pores, Stimulating Your Lymphatic System",4.2,21,"['Watch your cellulite diminish day by day: your gloves will tone, firm and reduce cellulite over time'
 'Improve your lymphatic drainage and total body circulation on the spot: your raw silk massage gloves are ideal for daily use'
 'Say goodbye to skin rashes and water retention: use your superior quality set of gloves all over your body to increase blood circulation']","['Get the purest skin with a divine set of Gershan massaging gloves! If you want to get the cleanest skin in no time at all, even before the shower begins, then you probably need a pair of bare rush Gershan gloves? Made from 100% raw silk, they will leave your skin soft and germ free. No more wash cloths messing around. Exfoliate your skin nice and easy with these bath mitt gloves, by simply placing them on your hands. All these can be done in the comfort of your bathroom or bedroom. Pretty awesome, right? Get back that radiant dreamy skin with a pair of anti-cellulite massager gloves. Are you looking for a powerful ally to fight beside you, that stubborn cellulite and those facial wrinkles? If so, then we got you covered. Your dry skin brushing gloves will gently exfoliate your face skin, reduce wrinkles and facial lines. Lay back on your couch and perform a rejuvenating massage to yourself. The leg and butt area where cellulite seems to enjoy the most, should be treated with circular strokes. Massage buttocks and hips, moving back and forth so as to cover all surfaces! Hassle free cleaning & maintenance with the ultimate raw silk massage gloves! After enjoying a soothing yet ultra-efficient massage, you can keep these gloves clean and perky by simply doing two things. What are you waiting for? Get this pair of Gershan gloves and provide your skin unparalleled natural care.']",,"{'hi_res': array(['https://m.media-amazon.com/images/I/81kgI9QMAWL._SL1500_.jpg',
       None, None,
       'https://m.media-amazon.com/images/I/91EARR16z5L._SL1500_.jpg',
       None], dtype=object), 'large': array(['https://m.media-amazon.com/images/I/512eqPrF1VL.jpg',
       'https://m.media-amazon.com/images/I/41BjUPgGkgL.jpg',
       'https://m.media-amazon.com/images/I/41KFt-f11YL.jpg',
       'https://m.media-amazon.com/images/I/51D9U27DO+L.jpg',
       'https://m.media-amazon.com/images/I/51kuV3h+W9L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/512eqPrF1VL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41BjUPgGkgL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41KFt-f11YL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51D9U27DO+L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51kuV3h+W9L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Lazaga,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""3.54 x 3.54 x 4.13 inches; 4.8 Ounces"", ""Item model number"": ""BAREGG0001"", ""UPC"": ""742415947081"", ""Manufacturer"": ""Bare Rush""}",B01J9L6DC4,,,,7,11,11
All Beauty,"Blackhead Remover Vacuum Blackhead removal tool Blackhead Vacuum,USB Rechargeable Face Vacuum Acne Comedone Extractor Tool Pore vacuum Cleanser Suction Tool with LED Display-Suction Force for All Skin",3.8,2346,"['❤ 2021 Newest Blackhead Vacuum❤ Super powerful pore vacuum can achieve deep cleaning and effectively remove blackheads, whiteheads, acne,dead skin, grease and makeup residues. It also canshrink pores, smooth fine lines,revitalizing your skin and making it firmer and smoother.With LED display, you can easy read the levels of the suction and charge it timely, which is very user-friendly.Very easy to use with only one button.Make you stay away from balckheads and enjoy your beauty.']",[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/717dEc4NCPL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61ScA8yl8HL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/814WyaEhj8L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81XTnfW9xbL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71ZHDoTKeqL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/812K+UA7XhL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71H7Wxv4RVL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41oxHvo-S7L.jpg',
       'https://m.media-amazon.com/images/I/41qsG0TatxL.jpg',
       'https://m.media-amazon.com/images/I/51628Q6upqL.jpg',
       'https://m.media-amazon.com/images/I/51bW-KJ2bHL.jpg',
       'https://m.media-amazon.com/images/I/41TNOaCibHL.jpg',
       'https://m.media-amazon.com/images/I/51LQxYEf9QL.jpg',
       'https://m.media-amazon.com/images/I/51UwCIRzbQL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41oxHvo-S7L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41qsG0TatxL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51628Q6upqL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51bW-KJ2bHL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41TNOaCibHL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51LQxYEf9QL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51UwCIRzbQL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array(['overall good product',
       'Full Demo On The Blackhead Remover Vacuum Tool!',
       'want great skin USE THIS',
       'Blackhead Remover Vacuum Blackhead removal tool Blackhead Vacuum',
       'A whole new world lol', 'Pore Vacuum With Camera',
       'Watch Before You Buy This Facial Steamer Kit!',
       'Close-up look at how to use pore vacuum & why I love it',
       'Blackhead Remover Pore Vacuum, Upgraded Pore Cleanser',
       'SO COOL! Removes blackheads easily and can see through app'],
      dtype=object), 'url': array(['https://www.amazon.com/vdp/03240c6967e9470285fe02805445ae66?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/08458ca00bab4717af50747712856feb?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/01a37c8afc9f496796123c643e703644?ref=dp_vse_rvc_2',
       'https://www.amazon.com/vdp/008784ae353f48ce8ca2ef0c6a0a333e?ref=dp_vse_rvc_3',
       'https://www.amazon.com/vdp/0da58ba7cf7b4ccea74ac0b7bb46ae77?ref=dp_vse_rvc_4',
       'https://www.amazon.com/vdp/04cbb6c66d1b4e51856c3bc50d56e89c?ref=dp_vse_rvc_5',
       'https://www.amazon.com/vdp/032af95a5ce147c28e433a1acf302076?ref=dp_vse_rvc_6',
       'https://www.amazon.com/vdp/08b69b56d0b74bafa53c4b50b4afadf3?ref=dp_vse_rvc_7',
       'https://www.amazon.com/vdp/0fe2060c501d42e8aa2ccafd415b6f40?ref=dp_vse_rvc_8',
       'https://www.amazon.com/vdp/047381b9d41a48feb2a48a1a2a1d9a39?ref=dp_vse_rvc_9'],
      dtype=object), 'user_id': array(['AGS5TKXTRHMTSLAR2Y34Y2GV4H4A', '/shop/influencer-98d451b5',
       'AHIUDLYZQ36G3MSKOHOSEMUDXDFA', '', 'AHS5UDOGZ7GYP7OFMSXLGSL2C3VA',
       '', '/shop/influencer-98d451b5', '/shop/influencer-636c0e75', '',
       '/shop/wiseflys'], dtype=object)}",Alecoy,[],"{""Brand"": ""Alecoy"", ""Item Form"": ""Pen"", ""Material"": ""Acrylonitrile Butadiene Styrene"", ""Color"": ""White"", ""Skin Type"": ""Acne Prone"", ""Product Dimensions"": ""5.91 x 3.94 x 1.97 inches; 4.2 Ounces"", ""Item model number"": ""Alecoy02\uf710\uf710"", ""Department"": ""Womens"", ""UPC"": ""717373553025"", ""Manufacturer"": ""Alecoy""}",B08RNQNFW1,,,,11,11,11
All Beauty,"Blackhead Remover with Camera, 20x Magnification Visual, Strong Suction with 5 Replaceable Probes, USB Rechargeable Pore Vacuum Pore Cleanser for Women Men",3.2,151,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/711YcWYydvL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/718LdBHxshL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71vEhIC4AjL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71QpmnOcUbL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81elEaA8TuL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71TRhZoMqjL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/5198zP6MALL.jpg',
       'https://m.media-amazon.com/images/I/51pEzoV-r0L.jpg',
       'https://m.media-amazon.com/images/I/51a+s6IlkpL.jpg',
       'https://m.media-amazon.com/images/I/51Il9rAWdsL.jpg',
       'https://m.media-amazon.com/images/I/51iFxVPHgML.jpg',
       'https://m.media-amazon.com/images/I/51ZJJiMvZ9L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/5198zP6MALL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51pEzoV-r0L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51a+s6IlkpL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Il9rAWdsL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51iFxVPHgML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51ZJJiMvZ9L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",ULEEN,[],"{""Package Dimensions"": ""8.5 x 3.2 x 1.9 inches; 7.2 Ounces"", ""UPC"": ""617201865576"", ""Manufacturer"": ""Hunan Longyi Technology Co.,Ltd.""}",B08CDQ1B5F,,,,11,11,11
All Beauty,CCbeauty 10Pcs Nose Blackhead Remover Strips 3-Steps Kit Nose Clear Face Cleanser Mask Peel Off Blackheads Pore (10 Pcs),3.0,6,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/71o9o-3NPhL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/61Nv2qyPxUL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/71X9sPz48EL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/71r1wrUCMHL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/61xYfhb8pqL._SL1280_.jpg',
       'https://m.media-amazon.com/images/I/618mhRmGnPL._SL1280_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/5100tnOIkJL.jpg',
       'https://m.media-amazon.com/images/I/31FWjD++7sL.jpg',
       'https://m.media-amazon.com/images/I/41j8HRxTFkL.jpg',
       'https://m.media-amazon.com/images/I/512NT2+hTZL.jpg',
       'https://m.media-amazon.com/images/I/41g9N9bxFjL.jpg',
       'https://m.media-amazon.com/images/I/41p2Ka2LsyL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/5100tnOIkJL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31FWjD++7sL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41j8HRxTFkL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/512NT2+hTZL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41g9N9bxFjL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41p2Ka2LsyL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",CCbeauty,[],"{""Package Dimensions"": ""8.5 x 5.51 x 0.2 inches; 2.4 Ounces""}",B01LZ78MCQ,,,,7,11,11
All Beauty,"Disposable Cotton Face Towel, HUANGHUIHAO Makeup Remover Towels Multi-Purpose Cotton Soft Facial Cleansing Towel Disposable Cotton Face Towel 80 Cotton Tissues",4.2,29,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/51XHaF2zdPL._SL1000_.jpg',
       None,
       'https://m.media-amazon.com/images/I/51rYsOHk4UL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61O2jZ00+iL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/614otihR9RL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/317H-PwuwLL.jpg',
       'https://m.media-amazon.com/images/I/51BKR06I2AL.jpg',
       'https://m.media-amazon.com/images/I/41XzxBdl1tL.jpg',
       'https://m.media-amazon.com/images/I/41PGoFDmRKL.jpg',
       'https://m.media-amazon.com/images/I/51zQwcOtYfL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/317H-PwuwLL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51BKR06I2AL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41XzxBdl1tL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41PGoFDmRKL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51zQwcOtYfL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",HUANGHUIHAO,[],"{""Package Dimensions"": ""8.5 x 5.98 x 3.86 inches; 7.27 Ounces"", ""UPC"": ""631384368129""}",B08RXC9XHS,,,,13,11,11
All Beauty,Double-Cleansing Botanical Face Wash,4.6,87,"['Designed to remove makeup, even eye makeup (non-waterproof), provides gentle yet effective cleansing to leave skin feeling fresh, has a pH that works in harmony with the skin.']","['This advanced, lightweight cleanser combines the distinct properties of oil with the fresh feeling of light foam. When applied to dry skin, face wash removes oil-based impurities and makeup. Then, with the addition of water, it transforms into a soft, milky lather for deep-down cleasing. The multifuncional cleanser is effective enough to remove even eye makeup, yet is delicate enough to be used morning and night.']",,"{'hi_res': array(['https://m.media-amazon.com/images/I/41AmLpG+sYL._SL1050_.jpg',
       'https://m.media-amazon.com/images/I/81azxLhQ3aL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/21TTXIv7HML.jpg',
       'https://m.media-amazon.com/images/I/4158Z8iyo3L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/21TTXIv7HML._SS40_.jpg',
       'https://m.media-amazon.com/images/I/4158Z8iyo3L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Nerium,[],"{""Item Form"": ""Foam"", ""Skin Type"": ""Dry"", ""Brand"": ""Nerium"", ""Age Range (Description)"": ""Adult"", ""Number of Items"": ""1"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.85 x 1.65 x 1.65 inches; 6.4 Ounces"", ""Item model number"": ""SG_B07DLR51RN_US"", ""UPC"": ""851842008408"", ""Manufacturer"": ""Nerium Bio""}",B07DLR51RN,,,,7,11,11
All Beauty,"Face Cleanser Stick by Disco for Men, Hydrating, Removes Dirt and Build Up, All Natural and Paraben Free, Eucalyptus Scent, 2.12 Ounces",4.3,102,[],[],,"{'hi_res': array(['https://m.media-amazon.com/images/I/61YDm1dkspL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/51RreL-wfdL._SL1081_.jpg',
       'https://m.media-amazon.com/images/I/61dUwJj8QvL._SL1081_.jpg',
       'https://m.media-amazon.com/images/I/61lCayukr+L._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61x+9p2op9L._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61l2hYVwWtL._SL1081_.jpg',
       'https://m.media-amazon.com/images/I/61ZfDcUUveL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/81AB-lHaqWL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71wRkNaV+sL._SL1000_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/317NYKX-o7L.jpg',
       'https://m.media-amazon.com/images/I/41GyNplJzuL.jpg',
       'https://m.media-amazon.com/images/I/41X6vDjTRJL.jpg',
       'https://m.media-amazon.com/images/I/41IdwUrZ2vL.jpg',
       'https://m.media-amazon.com/images/I/51JJOOwBkEL.jpg',
       'https://m.media-amazon.com/images/I/414-7x3a+lL.jpg',
       'https://m.media-amazon.com/images/I/41KEQeD4NVL.jpg',
       'https://m.media-amazon.com/images/I/41se4SSPUiL.jpg',
       'https://m.media-amazon.com/images/I/6166Mgrk5rL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/317NYKX-o7L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41GyNplJzuL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41X6vDjTRJL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41IdwUrZ2vL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51JJOOwBkEL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/414-7x3a+lL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41KEQeD4NVL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41se4SSPUiL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/6166Mgrk5rL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array(['Disco Charcoal Face Cleanser Instructions',
       'Cleansing with a Scent',
       ""BullDog Original Moisturiser - Men's NO BS Review"",
       'Rebels Refinery Rehab Roller Natural Under Eye Moisturizer for Men',
       'Energizing Eye Roller',
       'Disco Exfoliating Face Scrub Instructions',
       'Bulldog original eye roller review. ',
       'Hawthorne Brightening Eye Cream', 'Bulldog Natural Skincare'],
      dtype=object), 'url': array(['https://www.amazon.com/vdp/0e489c57146845c699084d08d36d5fc3?ref=dp_vse_rvc_0',
       'https://www.amazon.com/vdp/0ef143f70a4641479aa99a26e8b80b33?ref=dp_vse_rvc_1',
       'https://www.amazon.com/vdp/0ed50e5886644d19bc9a57e4f37e445f?ref=dp_vse_rvc_2',
       'https://www.amazon.com/vdp/474264d27e2e43529b1b8aad8ac6f7de?ref=dp_vse_rvc_3',
       'https://www.amazon.com/vdp/0141a1657aec485ea1b556359d80139a?ref=dp_vse_rvc_4',
       'https://www.amazon.com/vdp/0647f60009c14b38869f93b0089bc2bb?ref=dp_vse_rvc_5',
       'https://www.amazon.com/vdp/060f2fea00f346a6bb06c698d03eb43f?ref=dp_vse_rvc_6',
       'https://www.amazon.com/vdp/014fe7d5c1424a00a99a1dc5da6905c7?ref=dp_vse_rvc_7',
       'https://www.amazon.com/vdp/02585c2cb04a4b8a92812786329a7163?ref=dp_vse_rvc_8'],
      dtype=object), 'user_id': array(['', 'AEEAQVKVP3KOHAEJVDNJTT7MUQLA', '/shop/jordansimons', '', '',
       '', '/shop/pleasantly.eccentric', '', '/shop/jiujitsuafter40'],
      dtype=object)}",Hibeauty,[],"{""Item Form"": ""Stick"", ""Brand"": ""Hibeauty"", ""Scent"": ""Eucalyptus"", ""Material Feature"": ""Natural"", ""Age Range (Description)"": ""Adult"", ""Package Dimensions"": ""3.78 x 1.85 x 1.77 inches; 2.12 Ounces"", ""UPC"": ""860001694710""}",B08FCTM1SP,,,,10,11,11
